Manifold,Volume,Homology_Rank,Torsion_Order_Proxy,Lambda_c
"m003(0,0)",2.029883212819308,2,1.0,2.029883212819308
"m004(0,0)",2.029883212819307,1,1.0,2.029883212819307
"m006(0,0)",2.5689706009367086,2,1.0,2.5689706009367086
"m007(0,0)",2.5689706009367086,2,1.0,2.5689706009367086
"m009(0,0)",2.6667447834490603,2,1.0,2.6667447834490603
"m010(0,0)",2.66674478344906,2,1.0,2.66674478344906
"m011(0,0)",2.7818339123960802,1,1.0,2.7818339123960802
"m015(0,0)",2.8281220883307827,1,1.0,2.8281220883307827
"m016(0,0)",2.828122088330783,1,1.0,2.828122088330783
"m017(0,0)",2.828122088330784,2,1.0,2.828122088330784
"m019(0,0)",2.9441064866766964,1,1.0,2.9441064866766964
"m022(0,0)",2.989120282929486,2,1.0,2.989120282929486
"m023(0,0)",2.989120282929485,2,1.0,2.989120282929485
"m026(0,0)",3.059338057778955,1,1.0,3.059338057778955
"m027(0,0)",3.121334773012293,1,1.0,3.121334773012293
"m029(0,0)",3.148509826440727,2,1.0,3.148509826440727
"m030(0,0)",3.1485098264407276,2,1.0,3.1485098264407276
"m032(0,0)",3.1639632288831425,1,1.0,3.1639632288831425
"m033(0,0)",3.1639632288831434,2,1.0,3.1639632288831434
"m034(0,0)",3.166333321249626,1,1.0,3.166333321249626
"m035(0,0)",3.177293278600326,2,1.0,3.177293278600326
"m036(0,0)",3.1772932786003256,2,1.0,3.1772932786003256
"m037(0,0)",3.177293278600326,2,1.0,3.177293278600326
"m038(0,0)",3.1772932786003256,1,1.0,3.1772932786003256
"m039(0,0)",3.1772932786003247,2,1.0,3.1772932786003247
"m040(0,0)",3.177293278600325,2,1.0,3.177293278600325
"m043(0,0)",3.252908048471646,2,1.0,3.252908048471646
"m044(0,0)",3.2756765600243773,1,1.0,3.2756765600243773
"m045(0,0)",3.2758716439439324,2,1.0,3.2758716439439324
"m046(0,0)",3.2758716439439337,2,1.0,3.2758716439439337
"m047(0,0)",3.277062185133985,1,1.0,3.277062185133985
"m049(0,0)",3.300217628535391,1,1.0,3.300217628535391
"m052(0,0)",3.3082415547304196,1,1.0,3.3082415547304196
"m053(0,0)",3.331744231641115,1,1.0,3.331744231641115
"m054(0,0)",3.3317442316411134,2,1.0,3.3317442316411134
"m055(0,0)",3.337191720007033,1,1.0,3.337191720007033
"m058(0,0)",3.3566928451414197,2,1.0,3.3566928451414197
"m059(0,0)",3.3566928451414166,2,1.0,3.3566928451414166
"m060(0,0)",3.3620932044270484,1,1.0,3.3620932044270484
"m061(0,0)",3.366729420470357,2,1.0,3.366729420470357
"m062(0,0)",3.3667294204703584,2,1.0,3.3667294204703584
"m064(0,0)",3.380505399201612,1,1.0,3.380505399201612
"m066(0,0)",3.3945405170616625,2,1.0,3.3945405170616625
"m067(0,0)",3.3945405170616616,2,1.0,3.3945405170616616
"m069(0,0)",3.402991251166455,1,1.0,3.402991251166455
"m070(0,0)",3.4029912511664557,1,1.0,3.4029912511664557
"m071(0,0)",3.41791483723752,1,1.0,3.41791483723752
"m072(0,0)",3.424503508770969,1,1.0,3.424503508770969
"m073(0,0)",3.4272052462740152,2,1.0,3.4272052462740152
"m074(0,0)",3.427205246274017,1,1.0,3.427205246274017
"m076(0,0)",3.439592889348776,2,1.0,3.439592889348776
"m077(0,0)",3.439592889348777,2,1.0,3.439592889348777
"m078(0,0)",3.460675847481775,1,1.0,3.460675847481775
"m079(0,0)",3.4636885561527686,2,1.0,3.4636885561527686
"m080(0,0)",3.4636885561527677,2,1.0,3.4636885561527677
"m081(0,0)",3.464408817289579,1,1.0,3.464408817289579
"m082(0,0)",3.474247761312742,1,1.0,3.474247761312742
"m083(0,0)",3.4744027755531057,1,1.0,3.4744027755531057
"m084(0,0)",3.4761739892389865,2,1.0,3.4761739892389865
"m085(0,0)",3.4761739892389847,2,1.0,3.4761739892389847
"m087(0,0)",3.48197089607299,1,1.0,3.48197089607299
"m089(0,0)",3.483898578332448,2,1.0,3.483898578332448
"m090(0,0)",3.4838985783324468,2,1.0,3.4838985783324468
"m093(0,0)",3.4866601462950433,2,1.0,3.4866601462950433
"m094(0,0)",3.4866601462950437,1,1.0,3.4866601462950437
"m095(0,0)",3.4898701680278412,1,1.0,3.4898701680278412
"m096(0,0)",3.4971332877818173,1,1.0,3.4971332877818173
"m098(0,0)",3.5089171870766465,2,1.0,3.5089171870766465
"m099(0,0)",3.514082912503539,1,1.0,3.514082912503539
"m100(0,0)",3.5142520583769032,1,1.0,3.5142520583769032
"m102(0,0)",3.5264488314556486,1,1.0,3.5264488314556486
"m103(0,0)",3.5285094967375166,1,1.0,3.5285094967375166
"m104(0,0)",3.5302596474914143,2,1.0,3.5302596474914143
"m105(0,0)",3.530259647491416,2,1.0,3.530259647491416
"m106(0,0)",3.5309536425003203,1,1.0,3.5309536425003203
"m108(0,0)",3.531328329871567,1,1.0,3.531328329871567
"m110(0,0)",3.5423950183789192,2,1.0,3.5423950183789192
"m111(0,0)",3.542395018378917,2,1.0,3.542395018378917
"m112(0,0)",3.551403873986987,1,1.0,3.551403873986987
"m113(0,0)",3.553879655100336,1,1.0,3.553879655100336
"m115(0,0)",3.5817073255683654,1,1.0,3.5817073255683654
"m116(0,0)",3.5899014607537394,1,1.0,3.5899014607537394
"m117(0,0)",3.60388504339003,1,1.0,3.60388504339003
"m118(0,0)",3.608689061770785,1,1.0,3.608689061770785
"m119(0,0)",3.6086890617707854,1,1.0,3.6086890617707854
"m120(0,0)",3.6455782961596244,1,1.0,3.6455782961596244
"m121(0,0)",3.6486886444058233,1,1.0,3.6486886444058233
"m122(0,0)",3.653245740564553,2,1.0,3.653245740564553
"m123(0,0)",3.6532457405645538,1,1.0,3.6532457405645538
"m125(0,0)(0,0)",3.6638623767088747,2,1.0,3.6638623767088747
"m129(0,0)(0,0)",3.663862376708876,2,1.0,3.663862376708876
"m130(0,0)",3.663862376708876,2,1.0,3.663862376708876
"m135(0,0)",3.663862376708876,3,1.0,3.663862376708876
"m136(0,0)",3.6638623767088765,3,1.0,3.6638623767088765
"m137(0,0)",3.663862376708875,1,1.0,3.663862376708875
"m139(0,0)",3.6638623767088765,2,1.0,3.6638623767088765
"m140(0,0)",3.6638623767088756,2,1.0,3.6638623767088756
"m141(0,0)",3.6756456059498697,2,1.0,3.6756456059498697
"m142(0,0)",3.714685211968014,1,1.0,3.714685211968014
"m143(0,0)",3.719977654342578,1,1.0,3.719977654342578
"m144(0,0)",3.7202985563392494,1,1.0,3.7202985563392494
"m145(0,0)",3.7506106743987546,1,1.0,3.7506106743987546
"m146(0,0)",3.7588449482372837,2,1.0,3.7588449482372837
"m147(0,0)",3.7588449482372845,2,1.0,3.7588449482372845
"m148(0,0)",3.758844948237284,2,1.0,3.758844948237284
"m149(0,0)",3.758844948237284,2,1.0,3.758844948237284
"m150(0,0)",3.75987507530239,2,1.0,3.75987507530239
"m151(0,0)",3.7748248708290033,1,1.0,3.7748248708290033
"m154(0,0)",3.784891416552061,1,1.0,3.784891416552061
"m155(0,0)",3.791127715974131,1,1.0,3.791127715974131
"m157(0,0)",3.80190876417937,1,1.0,3.80190876417937
"m159(0,0)",3.8216875861799777,2,1.0,3.8216875861799777
"m160(0,0)",3.821687586179978,2,1.0,3.821687586179978
"m161(0,0)",3.821687586179976,2,1.0,3.821687586179976
"m162(0,0)",3.8240462358449356,1,1.0,3.8240462358449356
"m163(0,0)",3.82856945835394,1,1.0,3.82856945835394
"m164(0,0)",3.8285694583539387,1,1.0,3.8285694583539387
"m165(0,0)",3.8405838601937523,1,1.0,3.8405838601937523
"m166(0,0)",3.840583860193751,1,1.0,3.840583860193751
"m167(0,0)",3.8461746634686587,1,1.0,3.8461746634686587
"m168(0,0)",3.853455901405063,2,1.0,3.853455901405063
"m169(0,0)",3.8573361277572698,2,1.0,3.8573361277572698
"m170(0,0)",3.857864734341298,1,1.0,3.857864734341298
"m171(0,0)",3.8807683977112917,1,1.0,3.8807683977112917
"m172(0,0)",3.885271343008248,2,1.0,3.885271343008248
"m173(0,0)",3.8852713430082484,1,1.0,3.8852713430082484
"m175(0,0)",3.8932086069978795,1,1.0,3.8932086069978795
"m178(0,0)",3.925475315568929,1,1.0,3.925475315568929
"m179(0,0)",3.9254753155689275,2,1.0,3.9254753155689275
"m180(0,0)",3.925917342856709,1,1.0,3.925917342856709
"m181(0,0)",3.9271992400137488,2,1.0,3.9271992400137488
"m182(0,0)",3.9394963740088627,1,1.0,3.9394963740088627
"m183(0,0)",3.9508185403983638,1,1.0,3.9508185403983638
"m184(0,0)",3.9513848874626714,2,1.0,3.9513848874626714
"m185(0,0)",3.9542298166756678,1,1.0,3.9542298166756678
"m186(0,0)",3.9638021656299185,2,1.0,3.9638021656299185
"m188(0,0)",3.9702896238906566,2,1.0,3.9702896238906566
"s000(0,0)",3.2969024143266386,2,1.0,3.2969024143266386
"s001(0,0)",3.296902414326638,2,1.0,3.296902414326638
"s002(0,0)",3.3945566866952825,1,1.0,3.3945566866952825
"s003(0,0)",3.4046589625013794,1,1.0,3.4046589625013794
"s004(0,0)",3.46012893325029,2,1.0,3.46012893325029
"s005(0,0)",3.460128933250286,2,1.0,3.460128933250286
"s006(0,0)",3.4712878827799742,2,1.0,3.4712878827799742
"s007(0,0)",3.4712878827799756,2,1.0,3.4712878827799756
"s008(0,0)",3.493881599710237,2,1.0,3.493881599710237
"s009(0,0)",3.493881599710238,2,1.0,3.493881599710238
"s010(0,0)",3.4999229300529167,1,1.0,3.4999229300529167
"s011(0,0)",3.502349676519155,1,1.0,3.502349676519155
"s012(0,0)",3.517760728542612,2,1.0,3.517760728542612
"s013(0,0)",3.517760728542612,2,1.0,3.517760728542612
"s014(0,0)",3.517760728542613,2,1.0,3.517760728542613
"s015(0,0)",3.517760728542614,2,1.0,3.517760728542614
"s016(0,0)",3.526195990735376,1,1.0,3.526195990735376
"s017(0,0)",3.526195990735376,2,1.0,3.526195990735376
"s018(0,0)",3.537608784551926,2,1.0,3.537608784551926
"s019(0,0)",3.53760878455192,2,1.0,3.53760878455192
"s020(0,0)",3.546843097063605,1,1.0,3.546843097063605
"s021(0,0)",3.5493643483994317,2,1.0,3.5493643483994317
"s022(0,0)",3.553819918512045,2,1.0,3.553819918512045
"s023(0,0)",3.553819918512042,1,1.0,3.553819918512042
"s024(0,0)",3.556390252569003,2,1.0,3.556390252569003
"s025(0,0)",3.5563902525690008,2,1.0,3.5563902525690008
"s026(0,0)",3.560748498353307,1,1.0,3.560748498353307
"s027(0,0)",3.563333662902656,1,1.0,3.563333662902656
"s028(0,0)",3.5658451403553375,2,1.0,3.5658451403553375
"s029(0,0)",3.5658451403553393,2,1.0,3.5658451403553393
"s030(0,0)",3.5680879527700196,2,1.0,3.5680879527700196
"s031(0,0)",3.5680879527700196,2,1.0,3.5680879527700196
"s032(0,0)",3.569593344658844,1,1.0,3.569593344658844
"s033(0,0)",3.5710786369939957,2,1.0,3.5710786369939957
"s034(0,0)",3.5710786369939944,2,1.0,3.5710786369939944
"s035(0,0)",3.571564489421191,1,1.0,3.571564489421191
"s036(0,0)",3.572505745544323,1,1.0,3.572505745544323
"s037(0,0)",3.5743676729766993,1,1.0,3.5743676729766993
"s038(0,0)",3.5746848911479474,2,1.0,3.5746848911479474
"s039(0,0)",3.574684891147949,2,1.0,3.574684891147949
"s040(0,0)",3.5824485128778907,2,1.0,3.5824485128778907
"s041(0,0)",3.582448512877889,2,1.0,3.582448512877889
"s042(0,0)",3.587386785775482,1,1.0,3.587386785775482
"s043(0,0)",3.5874300679638913,1,1.0,3.5874300679638913
"s044(0,0)",3.5880890205040714,2,1.0,3.5880890205040714
"s045(0,0)",3.5886752437663962,2,1.0,3.5886752437663962
"s046(0,0)",3.589715239710153,2,1.0,3.589715239710153
"s047(0,0)",3.5897152397101526,2,1.0,3.5897152397101526
"s048(0,0)",3.5900899640413706,2,1.0,3.5900899640413706
"s049(0,0)",3.5900899640413666,2,1.0,3.5900899640413666
"s050(0,0)",3.5912134635715676,1,1.0,3.5912134635715676
"s051(0,0)",3.592325182487256,2,1.0,3.592325182487256
"s052(0,0)",3.5923251824872535,2,1.0,3.5923251824872535
"s053(0,0)",3.5924859683181976,1,1.0,3.5924859683181976
"s054(0,0)",3.5937641970880714,2,1.0,3.5937641970880714
"s055(0,0)",3.5937641970880714,2,1.0,3.5937641970880714
"s056(0,0)",3.5968822449320696,2,1.0,3.5968822449320696
"s057(0,0)",3.5968822449320696,2,1.0,3.5968822449320696
"s058(0,0)",3.597126148615751,1,1.0,3.597126148615751
"s059(0,0)",3.597843296290922,1,1.0,3.597843296290922
"s060(0,0)",3.6013046974122034,2,1.0,3.6013046974122034
"s061(0,0)",3.601304697412209,2,1.0,3.601304697412209
"s062(0,0)",3.6050291825109446,1,1.0,3.6050291825109446
"s063(0,0)",3.605387507249975,2,1.0,3.605387507249975
"s064(0,0)",3.6055358996574136,2,1.0,3.6055358996574136
"s065(0,0)",3.605535899657413,2,1.0,3.605535899657413
"s066(0,0)",3.6058821118001125,1,1.0,3.6058821118001125
"s067(0,0)",3.6060419991663437,1,1.0,3.6060419991663437
"s068(0,0)",3.6102068814877146,1,1.0,3.6102068814877146
"s069(0,0)",3.6106298729666073,2,1.0,3.6106298729666073
"s070(0,0)",3.6113336738530024,2,1.0,3.6113336738530024
"s071(0,0)",3.6113336738530033,2,1.0,3.6113336738530033
"s072(0,0)",3.612383987822164,1,1.0,3.612383987822164
"s073(0,0)",3.612674238432162,1,1.0,3.612674238432162
"s074(0,0)",3.6129491278280517,1,1.0,3.6129491278280517
"s075(0,0)",3.6133169049645693,1,1.0,3.6133169049645693
"s076(0,0)",3.6172515338333,2,1.0,3.6172515338333
"s077(0,0)",3.6172515338333002,2,1.0,3.6172515338333002
"s078(0,0)",3.6212765538078524,1,1.0,3.6212765538078524
"s079(0,0)",3.6216404644259623,1,1.0,3.6216404644259623
"s080(0,0)",3.630237969760602,2,1.0,3.630237969760602
"s081(0,0)",3.7778112018456715,1,1.0,3.7778112018456715
"s082(0,0)",3.784261294450394,1,1.0,3.784261294450394
"s083(0,0)",3.784261294450394,1,1.0,3.784261294450394
"s084(0,0)",3.821357269836041,1,1.0,3.821357269836041
"s085(0,0)",3.8306625054808334,1,1.0,3.8306625054808334
"s086(0,0)",3.839040722360584,1,1.0,3.839040722360584
"s087(0,0)",3.8696284204680014,1,1.0,3.8696284204680014
"s088(0,0)",3.8715130832556888,1,1.0,3.8715130832556888
"s089(0,0)",3.8804385231128706,1,1.0,3.8804385231128706
"s090(0,0)",3.8904995764033616,1,1.0,3.8904995764033616
"s091(0,0)",3.919602160960642,1,1.0,3.919602160960642
"s092(0,0)",3.9196021609606415,1,1.0,3.9196021609606415
"s093(0,0)",3.920213363415966,1,1.0,3.920213363415966
"s094(0,0)",3.932204714202828,1,1.0,3.932204714202828
"s095(0,0)",3.932204714202827,1,1.0,3.932204714202827
"s096(0,0)",3.9344468302127256,1,1.0,3.9344468302127256
"s097(0,0)",3.9353146616692696,1,1.0,3.9353146616692696
"s098(0,0)",3.947524877292028,1,1.0,3.947524877292028
"s099(0,0)",3.9508453682680553,2,1.0,3.9508453682680553
"s100(0,0)",3.951567874112753,1,1.0,3.951567874112753
"s101(0,0)",3.951567874112752,1,1.0,3.951567874112752
"s102(0,0)",3.955218554749547,1,1.0,3.955218554749547
"s103(0,0)",3.9604056337733415,1,1.0,3.9604056337733415
"s104(0,0)",3.967851728555906,1,1.0,3.967851728555906
"s105(0,0)",3.9678517285559067,1,1.0,3.9678517285559067
"s106(0,0)",3.9716492820979044,1,1.0,3.9716492820979044
"s107(0,0)",3.971649282097903,1,1.0,3.971649282097903
"s108(0,0)",3.974796302510307,1,1.0,3.974796302510307
"s109(0,0)",3.9751767171346413,2,1.0,3.9751767171346413
"s110(0,0)",3.9811086175076946,1,1.0,3.9811086175076946
"s111(0,0)",3.9813435783390863,1,1.0,3.9813435783390863
"s112(0,0)",3.9813435783390863,1,1.0,3.9813435783390863
"s113(0,0)",3.9935045462585794,1,1.0,3.9935045462585794
"s114(0,0)",3.9935045462585776,1,1.0,3.9935045462585776
"v0000(0,0)",3.3775974082314417,2,1.0,3.3775974082314417
"v0001(0,0)",3.377597408231443,2,1.0,3.377597408231443
"v0002(0,0)",3.465465224752504,1,1.0,3.465465224752504
"v0003(0,0)",3.47039573143839,2,1.0,3.47039573143839
"v0004(0,0)",3.5201210078179903,2,1.0,3.5201210078179903
"v0005(0,0)",3.5201210078179876,2,1.0,3.5201210078179876
"v0006(0,0)",3.529162800510202,2,1.0,3.529162800510202
"v0007(0,0)",3.529162800510203,2,1.0,3.529162800510203
"v0008(0,0)",3.5467235264912276,1,1.0,3.5467235264912276
"v0009(0,0)",3.5470748493847832,2,1.0,3.5470748493847832
"v0010(0,0)",3.5470748493847815,2,1.0,3.5470748493847815
"v0011(0,0)",3.547777194650036,2,1.0,3.547777194650036
"v0012(0,0)",3.5611447160848115,2,1.0,3.5611447160848115
"v0013(0,0)",3.5611447160848124,2,1.0,3.5611447160848124
"v0014(0,0)",3.5674632194419305,2,1.0,3.5674632194419305
"v0015(0,0)",3.567463219441933,2,1.0,3.567463219441933
"v0016(0,0)",3.5738825405591412,1,1.0,3.5738825405591412
"v0017(0,0)",3.5738825405591426,2,1.0,3.5738825405591426
"v0018(0,0)",3.578758682721511,2,1.0,3.578758682721511
"v0019(0,0)",3.5787586827215163,2,1.0,3.5787586827215163
"v0020(0,0)",3.5787922258297558,2,1.0,3.5787922258297558
"v0021(0,0)",3.578792225829755,2,1.0,3.578792225829755
"v0022(0,0)",3.584599815124789,2,1.0,3.584599815124789
"v0023(0,0)",3.585606109952174,1,1.0,3.585606109952174
"v0024(0,0)",3.588913917791902,2,1.0,3.588913917791902
"v0025(0,0)",3.588913917791902,1,1.0,3.588913917791902
"v0026(0,0)",3.595416375823012,2,1.0,3.595416375823012
"v0027(0,0)",3.5954163758230133,2,1.0,3.5954163758230133
"v0028(0,0)",3.5956604243872192,1,1.0,3.5956604243872192
"v0029(0,0)",3.596796099272445,1,1.0,3.596796099272445
"v0030(0,0)",3.5968822449320705,2,1.0,3.5968822449320705
"v0031(0,0)",3.59688224493207,2,1.0,3.59688224493207
"v0032(0,0)",3.600472205206726,1,1.0,3.600472205206726
"v0033(0,0)",3.6013794706285838,1,1.0,3.6013794706285838
"v0034(0,0)",3.603952682637973,2,1.0,3.603952682637973
"v0035(0,0)",3.603952682637973,2,1.0,3.603952682637973
"v0036(0,0)",3.605986441485272,2,1.0,3.605986441485272
"v0037(0,0)",3.605986441485271,2,1.0,3.605986441485271
"v0038(0,0)",3.607429169201406,2,1.0,3.607429169201406
"v0039(0,0)",3.6074291692014033,2,1.0,3.6074291692014033
"v0040(0,0)",3.608193744960582,1,1.0,3.608193744960582
"v0041(0,0)",3.608792303808707,1,1.0,3.608792303808707
"v0042(0,0)",3.610225138481559,1,1.0,3.610225138481559
"v0043(0,0)",3.6108824927976886,2,1.0,3.6108824927976886
"v0044(0,0)",3.6109645942176645,2,1.0,3.6109645942176645
"v0045(0,0)",3.610964594217666,2,1.0,3.610964594217666
"v0046(0,0)",3.6130064650605442,2,1.0,3.6130064650605442
"v0047(0,0)",3.6130064650605456,2,1.0,3.6130064650605456
"v0048(0,0)",3.6147960307918865,1,1.0,3.6147960307918865
"v0049(0,0)",3.615031090101339,1,1.0,3.615031090101339
"v0050(0,0)",3.6155675298489083,2,1.0,3.6155675298489083
"v0051(0,0)",3.6157603558702256,2,1.0,3.6157603558702256
"v0052(0,0)",3.6157603558702296,2,1.0,3.6157603558702296
"v0053(0,0)",3.6159960673108342,1,1.0,3.6159960673108342
"v0054(0,0)",3.6172287146858593,2,1.0,3.6172287146858593
"v0055(0,0)",3.6172287146858597,2,1.0,3.6172287146858597
"v0056(0,0)",3.6189739821468083,1,1.0,3.6189739821468083
"v0057(0,0)",3.6194092780942686,2,1.0,3.6194092780942686
"v0058(0,0)",3.6194092780942695,2,1.0,3.6194092780942695
"v0059(0,0)",3.6194613925977888,1,1.0,3.6194613925977888
"v0060(0,0)",3.6199366190265523,2,1.0,3.6199366190265523
"v0061(0,0)",3.6199366190265523,2,1.0,3.6199366190265523
"v0062(0,0)",3.6200372292930223,2,1.0,3.6200372292930223
"v0063(0,0)",3.620037229293025,2,1.0,3.620037229293025
"v0064(0,0)",3.6227641799249684,1,1.0,3.6227641799249684
"v0065(0,0)",3.623034417344019,2,1.0,3.623034417344019
"v0066(0,0)",3.62303441734402,2,1.0,3.62303441734402
"v0067(0,0)",3.6231237940257524,1,1.0,3.6231237940257524
"v0068(0,0)",3.623715978612009,2,1.0,3.623715978612009
"v0069(0,0)",3.623715978612008,2,1.0,3.623715978612008
"v0070(0,0)",3.6239374356826572,2,1.0,3.6239374356826572
"v0071(0,0)",3.623937435682657,2,1.0,3.623937435682657
"v0072(0,0)",3.624205696236474,1,1.0,3.624205696236474
"v0073(0,0)",3.6244649469820627,2,1.0,3.6244649469820627
"v0074(0,0)",3.6244815360213147,2,1.0,3.6244815360213147
"v0075(0,0)",3.6244815360213156,2,1.0,3.6244815360213156
"v0076(0,0)",3.6257964174874022,2,1.0,3.6257964174874022
"v0077(0,0)",3.625796417487402,2,1.0,3.625796417487402
"v0078(0,0)",3.6257964174874022,2,1.0,3.6257964174874022
"v0079(0,0)",3.625796417487403,2,1.0,3.625796417487403
"v0080(0,0)",3.6268667205763117,2,1.0,3.6268667205763117
"v0081(0,0)",3.626866720576311,2,1.0,3.626866720576311
"v0082(0,0)",3.62704007940276,1,1.0,3.62704007940276
"v0083(0,0)",3.62720868969784,1,1.0,3.62720868969784
"v0084(0,0)",3.627861429327281,2,1.0,3.627861429327281
"v0085(0,0)",3.6278614293272815,2,1.0,3.6278614293272815
"v0086(0,0)",3.6280763856221108,1,1.0,3.6280763856221108
"v0087(0,0)",3.6283179776960015,1,1.0,3.6283179776960015
"v0088(0,0)",3.6283374309118406,2,1.0,3.6283374309118406
"v0089(0,0)",3.6283374309118397,2,1.0,3.6283374309118397
"v0090(0,0)",3.629104156455912,2,1.0,3.629104156455912
"v0091(0,0)",3.629104156455908,2,1.0,3.629104156455908
"v0092(0,0)",3.6297348993157437,2,1.0,3.6297348993157437
"v0093(0,0)",3.6297348993157432,2,1.0,3.6297348993157432
"v0094(0,0)",3.631079691082996,2,1.0,3.631079691082996
"v0095(0,0)",3.6310796910829954,2,1.0,3.6310796910829954
"v0096(0,0)",3.6313680477701453,2,1.0,3.6313680477701453
"v0097(0,0)",3.6316292543930015,1,1.0,3.6316292543930015
"v0098(0,0)",3.631789436326845,2,1.0,3.631789436326845
"v0099(0,0)",3.631789436326849,2,1.0,3.631789436326849
"v0100(0,0)",3.6323149961167656,2,1.0,3.6323149961167656
"v0101(0,0)",3.632314996116759,2,1.0,3.632314996116759
"v0102(0,0)",3.6323350493364184,1,1.0,3.6323350493364184
"v0103(0,0)",3.6325589364360646,1,1.0,3.6325589364360646
"v0104(0,0)",3.632636382035221,1,1.0,3.632636382035221
"v0105(0,0)",3.6327488068549156,1,1.0,3.6327488068549156
"v0106(0,0)",3.634463257047715,1,1.0,3.634463257047715
"v0107(0,0)",3.6345553976863663,1,1.0,3.6345553976863663
"v0108(0,0)",3.6346544311148445,1,1.0,3.6346544311148445
"v0109(0,0)",3.6347685443783435,1,1.0,3.6347685443783435
"v0110(0,0)",3.6347891626816433,2,1.0,3.6347891626816433
"v0111(0,0)",3.634789162681641,2,1.0,3.634789162681641
"v0112(0,0)",3.635148198678888,2,1.0,3.635148198678888
"v0113(0,0)",3.635148198678888,2,1.0,3.635148198678888
"v0114(0,0)",3.6352511866719945,1,1.0,3.6352511866719945
"v0115(0,0)",3.635368713770602,1,1.0,3.635368713770602
"v0116(0,0)",3.635484565396088,2,1.0,3.635484565396088
"v0117(0,0)",3.6354845653960917,2,1.0,3.6354845653960917
"v0118(0,0)",3.635510000692249,1,1.0,3.635510000692249
"v0119(0,0)",3.6356859135593043,1,1.0,3.6356859135593043
"v0120(0,0)",3.6357516126914624,2,1.0,3.6357516126914624
"v0121(0,0)",3.635751612691465,2,1.0,3.635751612691465
"v0122(0,0)",3.6359740868828543,2,1.0,3.6359740868828543
"v0123(0,0)",3.635974086882855,2,1.0,3.635974086882855
"v0124(0,0)",3.637209777976194,2,1.0,3.637209777976194
"v0125(0,0)",3.637209777976193,2,1.0,3.637209777976193
"v0126(0,0)",3.6373172274087557,1,1.0,3.6373172274087557
"v0127(0,0)",3.637491469244501,1,1.0,3.637491469244501
"v0128(0,0)",3.6384076339132942,1,1.0,3.6384076339132942
"v0129(0,0)",3.638544924585731,1,1.0,3.638544924585731
"v0130(0,0)",3.6393866871367413,2,1.0,3.6393866871367413
"v0131(0,0)",3.6393866871367413,2,1.0,3.6393866871367413
"v0132(0,0)",3.6397221901985954,1,1.0,3.6397221901985954
"v0133(0,0)",3.639865057778824,2,1.0,3.639865057778824
"v0134(0,0)",3.6404586709383406,2,1.0,3.6404586709383406
"v0135(0,0)",3.640458670938336,2,1.0,3.640458670938336
"v0136(0,0)",3.640571500321236,2,1.0,3.640571500321236
"v0137(0,0)",3.640706314799374,1,1.0,3.640706314799374
"v0138(0,0)",3.6410086057536177,2,1.0,3.6410086057536177
"v0139(0,0)",3.6410086057536155,2,1.0,3.6410086057536155
"v0140(0,0)",3.6410108824977256,1,1.0,3.6410108824977256
"v0141(0,0)",3.641093329344046,1,1.0,3.641093329344046
"v0142(0,0)",3.6416212895306272,2,1.0,3.6416212895306272
"v0143(0,0)",3.641721562372455,1,1.0,3.641721562372455
"v0144(0,0)",3.6427628186781633,2,1.0,3.6427628186781633
"v0145(0,0)",3.6427628186781558,2,1.0,3.6427628186781558
"v0146(0,0)",3.6433316745559314,1,1.0,3.6433316745559314
"v0147(0,0)",3.643422510642231,1,1.0,3.643422510642231
"v0148(0,0)",3.6437994980502544,1,1.0,3.6437994980502544
"v0149(0,0)",3.643859623414578,1,1.0,3.643859623414578
"v0150(0,0)",3.6440987307079205,2,1.0,3.6440987307079205
"v0151(0,0)",3.6440987307079196,2,1.0,3.6440987307079196
"v0152(0,0)",3.6442713217199603,1,1.0,3.6442713217199603
"v0153(0,0)",3.6442728329694214,1,1.0,3.6442728329694214
"v0154(0,0)",3.6443457264830283,2,1.0,3.6443457264830283
"v0155(0,0)",3.6443676246834644,2,1.0,3.6443676246834644
"v0156(0,0)",3.6461669774958807,2,1.0,3.6461669774958807
"v0157(0,0)",3.646166977495879,2,1.0,3.646166977495879
"v0158(0,0)",3.647649889212801,1,1.0,3.647649889212801
"v0159(0,0)",3.647702299365017,2,1.0,3.647702299365017
"v0160(0,0)",3.737114890176886,1,1.0,3.737114890176886
"v0161(0,0)",3.8610864464759422,1,1.0,3.8610864464759422
"v0162(0,0)",3.8610864464759413,1,1.0,3.8610864464759413
"v0163(0,0)",3.876377027734764,2,1.0,3.876377027734764
"v0164(0,0)",3.904049823585389,2,1.0,3.904049823585389
"v0165(0,0)",3.905066563166358,1,1.0,3.905066563166358
"v0166(0,0)",3.924597229962621,1,1.0,3.924597229962621
"v0167(0,0)",3.925751438219072,2,1.0,3.925751438219072
"v0168(0,0)",3.9309278083378585,1,1.0,3.9309278083378585
"v0169(0,0)",3.94403496068321,1,1.0,3.94403496068321
"v0170(0,0)",3.9490078272182827,2,1.0,3.9490078272182827
"v0171(0,0)",3.957997499495201,1,1.0,3.957997499495201
"v0172(0,0)",3.9658261158046866,1,1.0,3.9658261158046866
"v0173(0,0)",3.9658261158046875,2,1.0,3.9658261158046875
"v0174(0,0)",3.9767877528907882,1,1.0,3.9767877528907882
"v0175(0,0)",3.976787752890789,1,1.0,3.976787752890789
"v0176(0,0)",3.9812345316220803,2,1.0,3.9812345316220803
