x,y,rho_D,m_phi_GeV,phi_final
9,1,0.07497381776998012,42.50878226140462,9.677998502706574
10,1,0.0752556297410045,42.72395736315586,9.67603729223293
11,1,0.07550758979757721,42.91646552761216,9.674122545890134
12,1,0.07572115014587287,43.0797269546473,9.672312914615755
13,1,0.07589173379660571,43.210194025851685,9.670660532649494
14,1,0.07601399074392653,43.303732157425394,9.669211147918874
15,1,0.07608635396253886,43.35910963892558,9.668002878213494
16,1,0.07610825492493148,43.375871679125034,9.66706637677384
17,1,0.07607972607623543,43.354037114935466,9.666424719113925
18,1,0.07600368179295613,43.29584378657734,9.666092756632057
19,1,0.07588370938066505,43.20405553957304,9.666077421566495
20,1,0.07572379423884076,43.08174882292383,9.666377725092884
21,1,0.07552982377058116,42.93345889997491,9.666984350422698
22,1,0.07530764544710704,42.76368985479518,9.667879958139013
23,1,0.07506405895913162,42.57766880880912,9.669039115974478
24,1,0.0748059176669676,42.38065520633737,9.6704285631093
25,1,0.07454122828562955,42.17877659068088,9.672007427043152
26,1,0.07427840960460315,41.97845904220095,9.67372815588036
27,1,0.07402518064826702,41.785578708903,9.675537854848274
28,1,0.07378978967985994,41.60639920405938,9.67737943206859
29,1,0.07358036173549067,41.44707595218597,9.679193399279557
30,1,0.07340447390697831,41.313336912435766,9.680919971094056
31,1,0.07326853747900224,41.21001865192529,9.682501316559822
32,1,0.07317886730895519,41.14188567871428,9.68388358919316
33,1,0.0731399898260107,41.11235101425141,9.685019455688135
34,1,0.07315476388120161,41.12357428520909,9.685870154125256
35,1,0.07322527997432948,41.177148779741906,9.686407200956559
36,1,0.07335007727887588,41.27198831789262,9.686614279835913
37,1,0.07352782593210087,41.407122972174314,9.68648771256117
38,1,0.07375313612598335,41.57850848665958,9.686037670890208
39,1,0.07401952941759528,41.781275703691215,9.68528767816947
40,1,0.07431730759365561,42.008098170417355,9.684274070586486
41,1,0.07463690603370308,42.25173443796945,9.683044058523306
42,1,0.0749657332813849,42.50261163757851,9.68165430890642
43,1,0.07529083979984609,42.75085221154541,9.68016800723336
44,1,0.07559867859290487,42.98609028339821,9.678651811644023
45,1,0.07587654901464987,43.19857812995067,9.677172383412847
46,1,0.07611321872798843,43.379670877570675,9.675793169345864
47,1,0.07629766478961673,43.520873738808426,9.67457160390563
48,1,0.07642258011087281,43.616537378974066,9.673555814755426
49,1,0.07648291098991647,43.66275039795827,9.672782872091734
50,1,0.07647608967614959,43.65752499674374,9.672277502937753
51,1,0.0764037966826767,43.60215072871502,9.672051279816605
52,1,0.07627078254999514,43.50029021340591,9.672103328540565
53,1,0.0760835664258586,43.35697624222387,9.672421732241586
54,1,0.07585243283744604,43.18013085311616,9.672984875942952
55,1,0.07558793861347173,42.97788025973495,9.6737640337084
56,1,0.07530292553005614,42.76008431030672,9.674725187110745
57,1,0.07500978363687748,42.53623532753987,9.675831507796978
58,1,0.07472057946662566,42.3155530247843,9.677045084137132
59,1,0.0744473800757272,42.10723106229595,9.678328258770957
60,1,0.07419935718993574,41.91823255990321,9.679645137541018
61,1,0.07398508124819404,41.75504727281528,9.680961882858506
62,1,0.07381015785279851,41.621899081032886,9.68224746104646
63,1,0.07367861797983519,41.521813848503925,9.683473660860669
64,1,0.0735923928642586,41.45622629650421,9.684615427311806
65,1,0.07355114498545559,41.42485620206485,9.68565123044957
66,1,0.0735529240793102,41.426209178669374,9.686563391419082
67,1,0.0735936611989665,41.457190952806364,9.687338617061506
68,1,0.07366821019404537,41.513896321079535,9.68796831479202
69,1,0.07377062086576129,41.59181277991675,9.68844903612643
70,1,0.07389312171559426,41.685041913504485,9.688782952825372
71,1,0.07402862389681249,41.78820052574887,9.68897751715208
72,1,0.07416869850495413,41.89487839055355,9.689045496505342
73,1,0.07430502970116776,41.99874245604373,9.689003985041829
74,1,0.07443070277604533,42.0945188522573,9.688873066390867
75,1,0.074539480867399,42.1774442838523,9.688674711241363
76,1,0.0746255519810256,42.24307562491302,9.688431376974766
77,1,0.07468501374023087,42.28842503285104,9.688164152683324
78,1,0.0747155500064301,42.311716623240045,9.687891317480158
79,1,0.07471714390983104,42.312932425088,9.687627063579274
80,1,0.0746899983168184,42.29222690483179,9.687380968256672
81,1,0.07463770241563411,42.25234178306838,9.68715705557857
82,1,0.07456450449931258,42.19652394127137,9.68695443135749
83,1,0.07447523493470602,42.128464531879395,9.686768022295515
84,1,0.07437554642337267,42.0524799849481,9.68658950851993
85,1,0.07427182250382645,41.97344015781256,9.68640872701198
86,1,0.0741697761796318,41.89569927491586,9.686215620323035
87,1,0.07407488083175336,41.82342454357104,9.68600200419882
88,1,0.07399069944238656,41.75932473910701,9.685763511456074
89,1,0.07392107597233909,41.70632066581216,9.685500747599892
90,1,0.073866750388982,41.66496951358108,9.685220947903797
91,1,0.07382853181001575,41.63588210137918,9.684938068001372
92,1,0.07380555629527585,41.61839729154748,9.684673110909362
93,1,0.07379578242752739,41.610959509797084,9.684453571675384
94,1,0.07379631976765316,41.61136841343169,9.684312199393435
95,1,0.07380387089016625,41.617114707315196,9.684285074406777
96,1,0.07381540452423062,41.625891854466516,9.684409045360717
97,1,0.07382722806365205,41.63488989700834,9.684718487546407
98,1,0.07383683260322889,41.642199424588,9.685239840976235
99,1,0.07384188945060044,41.646048008518775,9.68598310959043
0,2,0.07290292344772412,40.93232261172738,9.688476390151312
1,2,0.07296752608616272,40.98137037531056,9.688600588325286
2,2,0.07309431083905513,41.07765332056702,9.688283017178366
3,2,0.07327744200650588,41.21678536810162,9.687541371833746
4,2,0.07350825065370588,41.39223758695571,9.686413940690997
5,2,0.07377650601832687,41.59629098239555,9.684954242810667
6,2,0.07407125759910503,41.820665349067205,9.683226443176652
7,2,0.07437964193589008,42.05560128384827,9.681301747886513
8,2,0.0746899826228217,42.29221493451911,9.679254504718905
9,2,0.07499053484115044,42.521542245029984,9.67715944614774
10,2,0.07527025977508504,42.735132084892754,9.675088968288689
11,2,0.07552017493719212,42.92608420713033,9.673110640130536
12,2,0.0757318639316094,43.087919583916644,9.671285582729295
13,2,0.07590086985245319,43.21718303295528,9.66966662205477
14,2,0.07602198387122472,43.30984860121472,9.668298244176288
15,2,0.07609374599294576,43.36476707936151,9.667215308328615
16,2,0.0761157007478896,43.3815705840657,9.666443331879526
17,2,0.07608790780812381,43.3602988559336,9.665998598625636
18,2,0.0760133035456414,43.30320630986645,9.66588778026758
19,2,0.07589544556698019,43.21303348111977,9.666108631512287
20,2,0.07573824861832082,43.09280193329318,9.666650388682498
21,2,0.07554750182762288,42.94697085049915,9.667493784410354
22,2,0.07532892488322472,42.779945733096014,9.66861175574458
23,2,0.07508917795298012,42.59684639807136,9.669969718269911
24,2,0.0748349861592542,42.40283395124026,9.67152615432592
25,2,0.07457418974720725,42.20390893454262,9.673233085105748
26,2,0.07431508658007996,42.006405743400336,9.675037184729415
27,2,0.07406530546335964,41.81613268510789,9.676881237999185
28,2,0.07383301074615747,41.6392907810742,9.678705341136867
29,2,0.07362627267981914,41.48199535519297,9.680448681277243
30,2,0.07345264237711747,41.34995631550723,9.682051582435626
31,2,0.0733185418315372,41.24801999191766,9.683457644950385
32,2,0.07323029588632303,41.18096000011813,9.684615671365625
33,2,0.07319247568987071,41.15222450404821,9.685482076236797
34,2,0.07320800020821226,41.164019559208384,9.68602284101525
35,2,0.07327898610874164,41.217958776638035,9.686215129092481
36,2,0.07340404514294563,41.31301097179044,9.686049103950777
37,2,0.07358187050992292,41.448223443243634,9.685528349548136
38,2,0.07380713003594044,41.619594904867505,9.684671049968307
39,2,0.07407338532921726,41.822285672795246,9.683509427238405
40,2,0.07437099050443968,42.0490078365444,9.68208912563937
41,2,0.07469039298513082,42.292527931118755,9.680467153335584
42,2,0.07501904327691018,42.54330369056296,9.67871027428493
43,2,0.07534404162057694,42.791494290597186,9.676891794140332
44,2,0.07565187975016327,43.026762287302915,9.675088182986034
45,2,0.075929905164171,43.23939581545697,9.673375185644867
46,2,0.07616689353740824,43.42075537129353,9.671824150978804
47,2,0.07635187030207545,43.562382414919185,9.670498771148731
48,2,0.07647750900441538,43.658612252588476,9.669451342424239
49,2,0.07653876744035094,43.70554179158258,9.668720587161134
50,2,0.07653302898228219,43.70114532821481,9.668330062888838
51,2,0.07646193161053608,43.64667961145624,9.668287152284934
52,2,0.07633013815383957,43.545740069351595,9.668583763185985
53,2,0.07614408504610495,43.40329635519801,9.669197914134378
54,2,0.07591396103360318,43.2271979432448,9.670095433806996
55,2,0.07565021449917728,43.02548913256776,9.671233104710874
56,2,0.0753656149907171,42.80797618611132,9.672561139106255
57,2,0.0750724845812021,42.5841013824466,9.674026472699172
58,2,0.07478285002436454,42.36305615469562,9.67557533583212
59,2,0.07450874530646694,42.15401113756041,9.677155464037623
60,2,0.07425933182887295,41.96392341941858,9.678718425884286
61,2,0.07404321528193551,41.79931120691702,9.680220578229452
62,2,0.07386605021066363,41.66443659534966,9.681624352888528
63,2,0.07373191621503895,41.56236289202648,9.68289860997734
64,2,0.07364279302673189,41.49456160517534,9.684019068182007
65,2,0.07359840017754121,41.460795302640676,9.6849685609286
66,2,0.07359684392855692,41.45961165317452,9.685737031508985
67,2,0.0736340956329355,41.48794583869856,9.686321583477483
68,2,0.0737050425746302,41.541916840992755,9.68672614069252
69,2,0.07380374815520592,41.61702130689184,9.68696116322937
70,2,0.07392245605305646,41.70737122218299,9.687043363848042
71,2,0.0740540970457314,41.80759745331795,9.686994598788612
72,2,0.07419024543202936,41.91129151010508,9.686841234561339
73,2,0.07432259543666184,42.01212758055904,9.686612547000077
74,2,0.07444423603283588,42.10483448582675,9.686338879163884
75,2,0.0745489152416868,42.184637526891855,9.68605019347448
76,2,0.07463083997569857,42.2471083176653,9.685774469784489
77,2,0.07468608529771781,42.28924233482235,9.685535779615162
78,2,0.07471232641053982,42.309257735175585,9.685352873281898
79,2,0.0747095027211795,42.3071039034337,9.68523811068477
80,2,0.07467778480706662,42.282911414115496,9.685197208197279
81,2,0.07462071543431285,42.23938725943559,9.685228614413658
82,2,0.07454251177426888,42.179755181400076,9.685324545780379
83,2,0.07444796022583636,42.10767328931245,9.68547212401069
84,2,0.07434268277647134,42.027434912120924,9.68565466418897
85,2,0.07423305576151587,41.943904486925284,9.68585339127264
86,2,0.0741247968347096,41.861439636947324,9.686049644523614
87,2,0.07402341305093658,41.78423280401835,9.686226804162773
88,2,0.0739325474968282,41.71505322903204,9.686372302378858
89,2,0.07385610155468855,41.656864601194336,9.686478743806212
90,2,0.0737949608479326,41.610334307497894,9.686545441108539
91,2,0.07375003490686048,41.57614880556898,9.686578353195367
92,2,0.07372060848713069,41.55375954959055,9.686590213563978
93,2,0.0737047907362133,41.541725243699226,9.686599773960012
94,2,0.07369983163967866,41.537952416075704,9.686630348094319
95,2,0.0737025808464344,41.540043977078305,9.686707689895204
96,2,0.07371011218906225,41.54577380309227,9.686857311329895
97,2,0.07371884114023292,41.55241490914678,9.687101357534642
98,2,0.07372633599093233,41.55811721668098,9.68745416855012
99,2,0.07373032773602477,41.561154302269685,9.687917530066397
0,3,0.07294029086636335,40.96069173272204,9.689852973292481
1,3,0.07300459816640201,41.00952023443885,9.68963376599878
2,3,0.07313076955781411,41.1053469653754,9.689006564290882
3,3,0.07331292826923054,41.24375365076615,9.68798773765262
4,3,0.07354238386061526,41.418193579545395,9.686612894320628
5,3,0.0738088931942184,41.620936670475565,9.684933521688055
6,3,0.07410148259619498,41.843683336891864,9.683013105654338
7,3,0.07440730862403024,42.0766876588931,9.680923477121619
8,3,0.07471475304697163,42.31110871822979,9.678740532153604
9,3,0.07501217559280066,42.53806121585408,9.676540983632293
10,3,0.07528869330023659,42.7492125629475,9.674399143573266
11,3,0.07553549349009098,42.937792399660985,9.672383994506621
12,3,0.07574435570708772,43.09747207443504,9.670557211137558
13,3,0.07591099924517841,43.2249321123242,9.66897106591616
14,3,0.07603042223489033,43.31630587120668,9.66766823977882
15,3,0.07610131982531299,43.37056376304119,9.666680519465352
16,3,0.07612339965789355,43.38746330265244,9.666029153532103
17,3,0.07609676020442713,43.367074014039126,9.665725137065742
18,3,0.07602436772409248,43.31167277849406,9.665769023681728
19,3,0.0759097341373085,43.22396428285865,9.666151891237625
20,3,0.07575666930764158,43.10688859443053,9.66685601843627
21,3,0.07557081650065416,42.964791946409306,9.667855179194119
22,3,0.07535770610356841,42.801933753786074,9.669115617367172
23,3,0.07512379087652606,42.62327426848485,9.670596549825502
24,3,0.07487560457439942,42.43382778852365,9.672250953789135
25,3,0.07462073909163275,42.23940530047101,9.674026206921535
26,3,0.07436730935371295,42.0462023944384,9.67586528807185
27,3,0.07412280563310611,41.85992308087432,9.677708302579731
28,3,0.07389526164633425,41.686670771623994,9.679493714353951
29,3,0.0736926601862897,41.53249653842736,9.681160101650493
30,3,0.07352250627429735,41.403077734231445,9.682648155699813
31,3,0.07339123023591126,41.303269424731354,9.683902749542534
32,3,0.0733051655694418,41.237854058274145,9.68487479842287
33,3,0.07326894388869835,41.21032748668261,9.685523586915494
34,3,0.07328556888240283,41.222961273970746,9.68581866249164
35,3,0.07335719521853648,41.27739854560843,9.685741403058795
36,3,0.07348254201170513,41.372689464004296,9.685286771400632
37,3,0.07366034034572413,41.50790962661238,9.684463715193479
38,3,0.07388534894035166,41.67912556139228,9.683296294628406
39,3,0.07415119574501525,41.88154654089911,9.681823081626002
40,3,0.0744483220003683,42.107949057017485,9.680096475584014
41,3,0.0747672043866406,42.35112017132142,9.678180557266918
42,3,0.0750953665547338,42.601571390837485,9.676149319260016
43,3,0.07541999379000018,42.849525041094445,9.674083260389315
44,3,0.07572764575979393,43.084694002567474,9.672065777896544
45,3,0.07600575037631334,43.29742664339774,9.670178992403482
46,3,0.07624310414352958,43.479098421515346,9.66849977729415
47,3,0.07642880904319584,43.62130839694577,9.667096163428717
48,3,0.07655551382692997,43.71837220435013,9.666023314753733
49,3,0.07661819426979632,43.766399853148194,9.665321049042678
50,3,0.07661416099741834,43.763309229392085,9.665012051994585
51,3,0.07654498501126585,43.71030538829814,9.665100722324619
52,3,0.07641519454299804,43.61088053149091,9.665573865265522
53,3,0.07623109810715635,43.4699065049701,9.666402376598917
54,3,0.07600273507096349,43.29511936809841,9.667543183145954
55,3,0.0757403867460696,43.09443696942679,9.668942750749983
56,3,0.07545670773236307,42.87757993917114,9.670540012786551
57,3,0.0751639119766969,42.65391060512566,9.672270230699343
58,3,0.0748739607699149,42.43257342412869,9.674068169203801
59,3,0.07459883395586937,42.22270094075153,9.675870934968003
60,3,0.07434767365556073,42.03123827776923,9.677620889267113
61,3,0.07412913351953831,41.86474260717612,9.67926710262662
62,3,0.07394893802574516,41.72753078082359,9.68076705594099
63,3,0.07381123690368266,41.622720245873424,9.682087264197946
64,3,0.07371808114209986,41.55183668603737,9.683203806693982
65,3,0.07366927366053384,41.51470532322537,9.684102518982387
66,3,0.0736630043515452,41.50993615602171,9.684778773233703
67,3,0.07369530462267772,41.534508353092775,9.6852371863398
68,3,0.07376111154448659,41.58457697718608,9.685490817188569
69,3,0.07385450907806104,41.6556525740346,9.685560352935742
70,3,0.0739677636097506,41.74186271617701,9.68547325479701
71,3,0.0740938348185556,41.837858965481466,9.685262084516829
72,3,0.0742243027605373,41.93723614400779,9.684963361004433
73,3,0.07435087677375822,42.033679282143765,9.68461549719681
74,3,0.07446665230093566,42.121921918563444,9.684256586644967
75,3,0.07456535639556577,42.19717350415865,9.683922688918894
76,3,0.07464122488223768,42.25502813798068,9.683646055552606
77,3,0.07469030081348504,42.29245762879651,9.683453163169686
78,3,0.07471024859170351,42.30767283124335,9.68336332320939
79,3,0.07470094456858827,42.30057607622201,9.683387752332816
80,3,0.07466251292996832,42.27126364896142,9.68352949902715
81,3,0.0745984281399955,42.22239148351497,9.683783054269904
82,3,0.07451286108567313,42.15714894889662,9.684135646922464
83,3,0.07441053254189846,42.07914488928176,9.684568652537825
84,3,0.0742970184452965,41.9926380640502,9.68505911335079
85,3,0.07417868216826366,41.90248321563519,9.685581652647858
86,3,0.07406124644808494,41.81304170838592,9.686110832384758
87,3,0.07395026557883377,41.728541425192056,9.686623160862514
88,3,0.07384949958140245,41.6518399005359,9.687099119666591
89,3,0.07376293426279984,41.58596390021334,9.687524254391764
90,3,0.07369166982108671,41.53174309936549,9.687890590426626
91,3,0.07363676623233185,41.48997724274156,9.688196475347178
92,3,0.0735977301330425,41.46028568062397,9.688446548497168
93,3,0.07357289702873386,41.441398773421625,9.688650864511699
94,3,0.0735597293249165,41.431384534178505,9.688823341904664
95,3,0.07355529866191778,41.42801502631996,9.688979615849576
96,3,0.07355684010774176,41.42918728741709,9.689134499762574
97,3,0.07356093414822551,41.432300806082175,9.689299317784505
98,3,0.0735652675910161,41.435596427169116,9.689478645440257
99,3,0.07356766263831377,41.43741789784271,9.689667962944974
0,4,0.07298416701217554,40.99400593994207,9.691105965805434
1,4,0.07304802642607243,41.04250013531452,9.690556409511355
2,4,0.07317327711134582,41.13763869470056,9.689642883406533
3,4,0.07335400047215813,41.27497025916459,9.688377907477138
4,4,0.0735814919828934,41.447935555919926,9.686792974011354
5,4,0.07384550929583936,41.64880297338443,9.684935961262967
6,4,0.07413506772193665,41.86926236254634,9.682867665103611
7,4,0.07443736687315336,42.09959847071768,9.680658171240763
8,4,0.07474087979766088,42.331038325970795,9.678382380674478
9,4,0.07503411353231905,42.55480794502595,9.676116460575754
10,4,0.07530639545044096,42.762734978320665,9.67393429802187
11,4,0.07554913773059237,42.94822125698908,9.671904280227803
12,4,0.07575437621186627,43.105134985349586,9.670087068682873
13,4,0.07591805569691419,43.23033047377068,9.668533336486902
14,4,0.07603543916176791,43.320145023976316,9.667283472503078
15,4,0.07610541687381331,43.37369950990217,9.666366282653089
16,4,0.07612790047495814,43.39090826168534,9.665799395179516
17,4,0.07610303491941027,43.37187643625593,9.665589687747568
18,4,0.07603381936226403,43.31890548373593,9.66573322355519
19,4,0.07592370181220522,43.23464995797348,9.666216403068516
20,4,0.07577635375488333,43.12194236379801,9.667016819407362
21,4,0.07559722633395306,42.984980112352815,9.668103723954657
22,4,0.07539160209860253,42.827831298421984,9.66943916000108
23,4,0.07516566091427425,42.65524615698209,9.670978593355096
24,4,0.07492568425695044,42.472045369675136,9.672671801734278
25,4,0.07467893621627338,42.28378960492644,9.674463605470013
26,4,0.07443328640244296,42.096488176497,9.676295078334679
27,4,0.07419603590704527,41.91570249243336,9.678105091985323
28,4,0.07397503711183458,41.747400228946354,9.679831554089581
29,4,0.07377814812328858,41.59754052542544,9.681413128275944
30,4,0.07361280118537594,41.47174863097557,9.682791188783614
31,4,0.07348542507294928,41.37488159536756,9.683911837840562
32,4,0.07340235455596522,41.31172581397408,9.684727727946626
33,4,0.07336829103796241,41.28583249973369,9.685200332083113
34,4,0.07338634228791206,41.29955382645469,9.685301806968226
35,4,0.07345871198663938,41.35457098544603,9.685016543456248
36,4,0.07358426049443786,41.4500411437551,9.6843428703617
37,4,0.07376177565311234,41.5850823027394,9.683293455906291
38,4,0.07398614564815761,41.755857659175064,9.681896385904357
39,4,0.07425109819258296,41.95765031786052,9.680194544984262
40,4,0.07454720607810807,42.18333436154373,9.678244882988574
41,4,0.07486500473093047,42.42573928565568,9.67611621675303
42,4,0.07519213280144686,42.675461748922345,9.673887338703773
43,4,0.07551590675074847,42.92282204770798,9.671643489797228
44,4,0.07582299332736617,43.15761301917815,9.669472611858742
45,4,0.07610094085551995,43.37027371349299,9.66746099395174
46,4,0.07633858780603721,43.552210660897856,9.665689121568539
47,4,0.0765251438074931,43.69510427391602,9.664227856714028
48,4,0.07665323041456906,43.79324862333384,9.663134248617826
49,4,0.07671784702641343,43.84277105000145,9.662448844357126
50,4,0.07671620710423867,43.84151411650685,9.662193786105288
51,4,0.07664978537905971,43.7906085405493,9.662371541662248
52,4,0.07652292448028654,43.693404004732706,9.6629655816765
53,4,0.0763417547362521,43.55463587189043,9.663942095494738
54,4,0.07611610604431854,43.38188079385813,9.665252071110364
55,4,0.07585602931262132,43.18288185085355,9.666835020477402
56,4,0.07557401468081869,42.96723662596125,9.668622188204175
57,4,0.07528212187877,42.744192898960854,9.670540791829808
58,4,0.07499221573795767,42.522825287165176,9.672517607960962
59,4,0.07471619770958969,42.312210679378595,9.67448225297151
60,4,0.0744631790691701,42.11927428570534,9.676370509944457
61,4,0.0742418708257675,41.950620263868245,9.6781261503735
62,4,0.07405808685837494,41.81063567490103,9.67970295977767
63,4,0.07391606779812228,41.70250833417334,9.681065586798924
64,4,0.07381795972394793,41.627836408887575,9.682190173478016
65,4,0.07376367542062216,41.586527855880036,9.683064524682841
66,4,0.07375151659329263,41.57727620091143,9.683687757899715
67,4,0.07377759640232764,41.59712069838236,9.684069784119275
68,4,0.07383691974506804,41.642265744662495,9.684230182606903
69,4,0.07392359994717337,41.70824198952462,9.684197008783883
70,4,0.07402993498198202,41.78919884068338,9.684005518709709
71,4,0.0741489227325607,41.879815231930976,9.683696080717008
72,4,0.07427215304958515,41.97369200724575,9.683312654539511
73,4,0.07439135529845195,42.06452852928442,9.682900382578422
74,4,0.07449963453294602,42.147065330732914,9.682503103293866
75,4,0.07459069188790672,42.216492220703415,9.682161437040111
76,4,0.07465880131149448,42.268432888634344,9.681910873585256
77,4,0.07469996487631814,42.29982881390251,9.681779786742856
78,4,0.07471183490111302,42.30888282434743,9.681788054665226
79,4,0.07469420631682541,42.295436497979686,9.681946230878673
